id,rank,hit,title,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5137,68,No,Hicktown,Jason Aldean,60,0.6970000000000001,0.878,6,-3.779,1,0.0351,0.00734,7.98e-06,0.0971,0.802,121.54299999999999
5138,67,No,Charlie Last Name: Wilson,Charlie Wilson,53,0.653,0.529,7,-6.481,1,0.201,0.439,0.0,0.19399999999999998,0.609,67.03
5139,55,No,Right Here,Staind,72,0.395,0.252,0,-13.589,1,0.0301,0.8,0.0,0.10099999999999999,0.126,177.679
5140,15,Yes,Scars,Papa Roach,81,0.66,0.603,9,-7.3660000000000005,0,0.0661,0.000481,0.0,0.128,0.226,119.412
5141,2,Yes,Since U Been Gone,Kelly Clarkson,76,0.662,0.741,0,-5.406000000000001,1,0.0334,0.00165,0.0303,0.114,0.40399999999999997,131.0
5142,1,Yes,Hollaback Girl,Gwen Stefani,73,0.92,0.9179999999999999,10,-2.072,0,0.0887,0.38,2.71e-06,0.0289,0.915,110.02
5143,10,Yes,Mr. Brightside,The Killers,80,0.33,0.9359999999999999,1,-3.66,1,0.0917,0.00108,0.0,0.0926,0.23399999999999999,148.112
5144,76,No,Do You Want To,Franz Ferdinand,67,0.359,0.121,3,-15.512,1,0.0481,0.85,0.00028,0.255,0.151,146.27100000000002
5145,28,Yes,Alcohol,Brad Paisley,62,0.7090000000000001,0.7,11,-4.439,0,0.11900000000000001,0.268,0.0,0.11199999999999999,0.648,176.054
5146,96,No,And I,Ciara,93,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.90799999999999
5147,42,Yes,All Jacked Up,Gretchen Wilson,40,0.392,0.9279999999999999,0,-3.702,1,0.153,0.18899999999999997,0.0,0.183,0.765,188.72
5148,40,Yes,Must Be Nice,Lyfe Jennings,66,0.39399999999999996,0.7709999999999999,3,-6.872999999999999,1,0.29,0.00193,0.0,0.114,0.5479999999999999,145.947
5149,9,Yes,Pimpin' All Over The World,Ludacris Featuring Bobby Valentino,57,0.69,0.877,1,-4.074,0,0.264,0.257,0.0,0.14,0.779,92.165
5150,29,Yes,Mississippi Girl,Faith Hill,51,0.499,0.765,9,-4.148,1,0.0521,0.113,0.0,0.0509,0.665,83.916
5151,33,Yes,Helena (So Long & Goodnight),My Chemical Romance,73,0.35600000000000004,0.96,4,-3.487,1,0.10400000000000001,0.0142,0.0,0.209,0.0857,125.921
5152,37,Yes,Play Something Country,Brooks & Dunn,60,0.684,0.909,0,-3.7969999999999997,1,0.0321,0.0782,1.22e-06,0.373,0.8640000000000001,115.03399999999999
5153,98,No,Juicebox,The Strokes,51,0.462,0.981,2,-2.371,0,0.127,0.0016600000000000002,0.00894,0.0856,0.547,154.995
5154,3,Yes,Don't Phunk With My Heart,The Black Eyed Peas,56,0.691,0.929,5,-2.73,0,0.0645,0.00877,0.0,0.47200000000000003,0.574,130.899
5155,9,Yes,Get It Poppin',Fat Joe Featuring Nelly,42,0.693,0.7859999999999999,6,-8.555,0,0.0536,0.0175,0.0488,0.142,0.3,129.91299999999998
5156,28,Yes,As Good As I Once Was,Toby Keith,65,0.679,0.8420000000000001,5,-4.364,1,0.0376,0.275,0.0,0.135,0.72,119.01299999999999
5157,55,No,Welcome To Jamrock,"Damian ""Jr. Gong"" Marley",63,0.84,0.6579999999999999,7,-6.496,0,0.33299999999999996,0.0229,0.0,0.342,0.732,76.638
5158,22,Yes,Back Then,Mike Jones,55,0.742,0.6629999999999999,11,-6.9239999999999995,1,0.0508,0.0839,0.0,0.0882,0.35100000000000003,124.991
5159,51,No,Tell Me,Bobby Valentino,81,0.519,0.5920000000000001,3,-5.45,0,0.0519,0.0236,0.0,0.146,0.244,81.99600000000001
5160,93,No,Footprints,T.O.K.,58,0.514,0.353,10,-8.28,1,0.0499,0.794,0.0,0.105,0.327,135.922
5161,14,Yes,Cater 2 U,Destiny's Child,65,0.605,0.584,11,-7.042999999999999,0,0.19699999999999998,0.28600000000000003,0.0,0.235,0.46399999999999997,125.802
5162,6,Yes,Lonely No More,Rob Thomas,57,0.551,0.8959999999999999,9,-3.1519999999999997,0,0.109,0.033,0.0,0.0899,0.858,171.79
5163,78,No,Georgia Rain,Trisha Yearwood,42,0.528,0.456,10,-5.617999999999999,1,0.0241,0.61,4.6200000000000005e-05,0.19,0.16399999999999998,99.09200000000001
5164,29,Yes,Wake Up,Hilary Duff,76,0.728,0.594,10,-4.5569999999999995,0,0.196,0.226,0.0136,0.318,0.513,153.071
5165,18,Yes,Best Of You,Foo Fighters,75,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.19799999999998
5166,35,Yes,Something More,Sugarland,67,0.647,0.742,1,-6.2170000000000005,0,0.053,0.0477,0.0,0.348,0.23199999999999998,99.96
5167,48,Yes,So Seductive,Tony Yayo Featuring 50 Cent,40,0.586,0.8809999999999999,8,-3.208,1,0.23199999999999998,0.2,0.0,0.0676,0.647,96.65100000000001
5168,35,Yes,Make Her Feel Good,Teairra Mari,35,0.82,0.67,2,-9.422,1,0.19699999999999998,0.0163,0.000398,0.18899999999999997,0.535,90.522
5169,92,No,Who Did You Think I Was,John Mayer Trio,52,0.292,0.9520000000000001,7,-6.026,1,0.134,0.0138,0.34700000000000003,0.795,0.442,99.54
5170,93,No,Sittin' Sidewayz,Paul Wall Featuring Big Pokey,61,0.721,0.621,1,-4.378,1,0.306,0.00469,0.0103,0.19899999999999998,0.568,159.967
5171,95,No,Good Times,Tommy Lee,69,0.927,0.368,9,-7.875,1,0.39299999999999996,0.322,0.0,0.168,0.55,99.051
5172,50,No,Axel F,Crazy Frog,53,0.8640000000000001,0.9079999999999999,2,-3.23,1,0.0392,0.297,0.757,0.0638,0.8009999999999999,138.066
5173,67,No,And Then What,Young Jeezy Featuring Mannie Fresh,48,0.755,0.732,0,-5.431,1,0.233,0.009009999999999999,0.0,0.0636,0.809,170.03900000000002
5174,39,Yes,How To Deal,Frankie J,56,0.12,0.998,9,-21.701,1,0.0755,0.83,0.897,0.505,1e-05,147.787
5175,3,Yes,Just A Lil Bit,50 Cent,65,0.696,0.708,1,-6.952999999999999,1,0.337,0.0371,0.0043100000000000005,0.331,0.524,96.87
5176,43,Yes,Diamonds From Sierra Leone,Kanye West,57,0.6579999999999999,0.8029999999999999,7,-3.742,1,0.258,0.244,0.0,0.201,0.47100000000000003,96.80799999999999
5177,59,No,Do You Want Fries With That,Tim McGraw,35,0.602,0.8170000000000001,7,-3.682,1,0.0326,0.204,0.0,0.359,0.6679999999999999,136.02100000000002
5178,70,No,Just Want You To Know,Backstreet Boys,42,0.705,0.536,2,-4.984,1,0.0337,0.000264,0.0,0.0792,0.6829999999999999,106.01899999999999
5179,66,No,Help Somebody,Van Zant,36,0.499,0.659,7,-5.727,1,0.0323,0.00117,7.35e-06,0.128,0.41100000000000003,158.112
5180,60,No,Gotta Getcha,Jermaine Dupri,36,0.762,0.324,4,-7.447,0,0.32899999999999996,0.0663,2.33e-06,0.095,0.48200000000000004,209.81900000000002
5181,14,Yes,These Boots Are Made For Walkin',Jessica Simpson,67,0.74,0.392,9,-11.995999999999999,1,0.0824,0.483,1.11e-06,0.0965,0.387,82.742
5182,87,No,Gotta Make It,Trey Songz Featuring Twista,50,0.753,0.8809999999999999,7,-5.063,1,0.0688,0.0909,0.0,0.17300000000000001,0.8079999999999999,140.007
5183,36,Yes,Summer Nights,Lil Rob,62,0.835,0.609,9,-5.636,1,0.0336,0.0201,1.28e-06,0.107,0.7809999999999999,130.154
5184,8,Yes,Speed Of Sound,Coldplay,70,0.523,0.898,11,-6.765,0,0.0567,0.00491,0.0345,0.0746,0.355,123.085
5185,20,Yes,Collide,Howie Day,70,0.5720000000000001,0.6890000000000001,6,-3.971,0,0.0824,0.0688,8.640000000000001e-05,0.0718,0.39899999999999997,131.799
5186,38,Yes,Fast Cars And Freedom,Rascal Flatts,57,0.617,0.8,3,-4.669,0,0.0303,0.0172,3.19e-05,0.179,0.634,117.955
5187,29,Yes,Give Me That,Webbie Featuring Bun B,41,0.745,0.457,1,-9.619,1,0.0424,0.541,0.00856,0.106,0.382,124.021
5188,92,No,Outta Control,50 Cent,56,0.674,0.63,6,-6.915,0,0.10099999999999999,0.0534,2.51e-06,0.0948,0.655,180.02200000000002
5189,1,Yes,Inside Your Heaven,Carrie Underwood,47,0.38,0.596,7,-3.469,1,0.0315,0.12300000000000001,1.46e-06,0.132,0.16,134.44299999999998
5190,7,Yes,Grind With Me,Pretty Ricky,69,0.7,0.5379999999999999,1,-5.952000000000001,1,0.045,0.000204,0.0,0.105,0.18899999999999997,136.518
5191,41,Yes,Free Yourself,Fantasia,54,0.7170000000000001,0.449,5,-9.687999999999999,0,0.0596,0.6809999999999999,0.0,0.0902,0.611,108.802
5192,7,Yes,Switch,Will Smith,63,0.804,0.425,9,-10.384,0,0.153,0.0766,0.0,0.0964,0.494,125.931
5193,56,No,Dem Boyz,Boyz N Da Hood,72,0.7170000000000001,0.862,8,-4.736000000000001,1,0.054000000000000006,0.00689,0.0,0.321,0.52,130.02100000000002
5194,14,Yes,Let Me Go,3 Doors Down,89,0.667,0.726,8,-4.172,1,0.054000000000000006,0.032,0.0,0.0745,0.77,103.001
5195,34,Yes,Making Memories Of Us,Keith Urban,57,0.687,0.45399999999999996,4,-9.379,1,0.0255,0.614,0.00010700000000000001,0.107,0.331,103.93
5196,13,Yes,Incomplete,Backstreet Boys,64,0.517,0.39,2,-8.997,1,0.038,0.648,0.0,0.11800000000000001,0.23,144.471
5197,49,Yes,Untitled (How Can This Happen To Me?),Simple Plan,14,0.441,0.24600000000000002,6,-10.622,1,0.0288,0.682,0.0,0.128,0.0991,92.594
5198,59,No,Don't Worry 'Bout A Thing,SHeDAISY,53,0.618,0.8340000000000001,10,-4.118,0,0.0889,0.0251,1.65e-05,0.124,0.5660000000000001,127.07700000000001
5199,2,Yes,Oh,Ciara Featuring Ludacris,86,0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,82.008
5200,30,Yes,Chariot,Gavin DeGraw,66,0.281,0.779,7,-5.104,1,0.0514,0.0437,0.0,0.37,0.344,167.172
5201,27,Yes,B.Y.O.B.,System Of A Down,77,0.556,0.981,1,-2.688,0,0.128,0.00662,0.0,0.218,0.716,101.42299999999999
5202,90,No,Nada Es Para Siempre,Luis Fonsi,44,0.524,0.516,4,-8.342,0,0.0426,0.23800000000000002,0.0,0.11900000000000001,0.457,155.964
5203,32,Yes,Dreams,The Game,89,0.265,0.312,7,-11.689,1,0.0569,0.243,0.0,0.0893,0.0998,54.747
5204,65,No,Playa's Only,R. Kelly Featuring The Game,16,0.754,0.643,1,-8.272,0,0.20600000000000002,0.109,0.0,0.12300000000000001,0.33399999999999996,132.946
5205,84,No,I Can't Stop Loving You,Kem,62,0.657,0.467,5,-8.925,1,0.0341,0.667,1.92e-06,0.0295,0.276,100.139
5206,81,No,Wordplay,Jason Mraz,50,0.46399999999999997,0.877,7,-3.793,1,0.0499,0.192,0.0,0.1,0.512,176.662
5207,31,Yes,The Hand That Feeds,Nine Inch Nails,61,0.595,0.985,9,-4.337,0,0.0885,0.0187,0.000297,0.0666,0.462,128.006
5208,82,No,Be My Escape,Relient K,63,0.5539999999999999,0.8640000000000001,9,-5.062,1,0.0394,0.00605,0.0,0.132,0.299,112.523
5209,2,Yes,Inside Your Heaven,Bo Bice,47,0.38,0.596,7,-3.469,1,0.0315,0.12300000000000001,1.46e-06,0.132,0.16,134.44299999999998
5210,22,Yes,Trapped In The Closet,R. Kelly,42,0.551,0.583,4,-6.473,1,0.159,0.539,0.0,0.365,0.419,107.42399999999999
5211,64,No,Pickin' Wildflowers,Keith Anderson,62,0.561,0.716,8,-3.341,1,0.0291,0.0353,0.0,0.122,0.667,152.089
5212,100,No,Girl,Beck,89,0.624,0.8759999999999999,9,-3.3739999999999997,1,0.1,0.0735,0.0,0.327,0.7809999999999999,99.943
5213,19,Yes,Baby I'm Back,Baby Bash Featuring Akon,54,0.9,0.371,9,-5.433,0,0.114,0.0443,0.0,0.0957,0.7879999999999999,100.015
5214,54,No,You'll Be There,George Strait,64,0.726,0.679,1,-6.218999999999999,1,0.0473,0.0149,1.49e-06,0.0837,0.7509999999999999,107.02
5215,79,No,Go!,Common,89,0.667,0.726,8,-4.172,1,0.054000000000000006,0.032,0.0,0.0745,0.77,103.001
5216,23,Yes,Girl,Destiny's Child,89,0.624,0.8759999999999999,9,-3.3739999999999997,1,0.1,0.0735,0.0,0.327,0.7809999999999999,99.943
5217,73,No,Goodbye Time,Blake Shelton,58,0.39299999999999996,0.953,7,-2.741,1,0.151,0.000177,0.00021600000000000002,0.242,0.305,124.874
5218,66,No,Energy,Natalie Featuring Baby Bash,73,0.743,0.5710000000000001,11,-8.038,1,0.505,0.32899999999999996,0.0,0.522,0.5710000000000001,172.05599999999998
5219,64,No,Keg In The Closet,Kenny Chesney,49,0.654,0.9009999999999999,1,-6.401,1,0.0477,0.00446,4.68e-06,0.057,0.73,138.879
5220,47,Yes,Lot Of Leavin' Left To Do,Dierks Bentley,45,0.578,0.878,11,-3.4339999999999997,1,0.0287,0.00112,0.0146,0.634,0.693,118.03
5221,75,No,ASAP,T.I.,90,0.797,0.8440000000000001,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142
5222,8,Yes,Slow Down,Bobby Valentino,70,0.618,0.59,11,-7.751,0,0.359,0.5589999999999999,3.4200000000000005e-05,0.20800000000000002,0.285,127.275
5223,2,Yes,Boulevard Of Broken Dreams,Green Day,75,0.29,0.8270000000000001,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.08599999999998
5224,84,No,Notice Me,NB Ridaz Featuring Angelina,84,0.7959999999999999,0.33799999999999997,5,-9.754,0,0.315,0.10400000000000001,1.12e-06,0.165,0.474,166.0
5225,93,No,My Sister,Reba McEntire,54,0.342,0.447,2,-9.004,1,0.0255,0.078,0.00399,0.14,0.281,101.331
5226,94,No,Touch,Omarion,79,0.607,0.718,4,-4.095,1,0.0978,0.032,0.0,0.40299999999999997,0.551,101.821
5227,78,No,Like You,Daddy Yankee,79,0.579,0.573,1,-5.9910000000000005,1,0.0292,0.179,0.0,0.083,0.637,76.02
5228,60,No,Ass Like That,Eminem,63,0.505,0.795,2,-6.2829999999999995,1,0.434,0.45299999999999996,0.0,0.0998,0.7340000000000001,89.669
5229,15,Yes,Wait (The Whisper Song),Ying Yang Twins,61,0.9329999999999999,0.513,7,-13.203,1,0.34700000000000003,0.00112,0.00248,0.107,0.595,102.01700000000001
5230,48,Yes,Sgt. Pepper's Lonely Hearts Club Band,Paul McCartney With U2,61,0.451,0.6729999999999999,7,-9.115,1,0.0734,0.0857,0.00225,0.797,0.583,95.51299999999999
5231,2,Yes,"1, 2 Step",Ciara Featuring Missy Elliott,77,0.9440000000000001,0.511,5,-10.96,0,0.161,0.042,0.00107,0.0379,0.8420000000000001,113.046
5232,75,No,If Something Should Happen,Darryl Worley,47,0.55,0.594,4,-8.51,1,0.0374,0.251,1.07e-06,0.0677,0.282,159.091
5233,16,Yes,American Baby,Dave Matthews Band,64,0.58,0.622,5,-12.005,1,0.0352,0.0192,0.653,0.648,0.7809999999999999,169.442
5234,34,Yes,I'm A Hustla,Cassidy,50,0.727,0.9129999999999999,8,-5.571000000000001,0,0.306,0.28300000000000003,0.0,0.527,0.618,90.985
5235,88,No,Don't Ask Me How I Know,Bobby Pinson,39,0.529,0.7240000000000001,2,-4.798,1,0.0306,0.00579,0.0,0.261,0.47200000000000003,83.98
5236,32,Yes,Be Yourself,Audioslave,64,0.657,0.431,7,-11.147,1,0.541,0.985,0.0,0.149,0.935,83.509
5237,20,Yes,Sugar (Gimme Some),"Trick Daddy Featuring Ludacris, Lil' Kim & Cee-Lo",56,0.8220000000000001,0.6729999999999999,4,-6.141,0,0.228,0.14400000000000002,0.0,0.32299999999999995,0.85,120.02
5238,2,Yes,Hate It Or Love It,The Game Featuring 50 Cent,66,0.807,0.785,9,-4.947,1,0.204,0.122,0.0,0.12300000000000001,0.424,99.975
5239,23,Yes,Girlfight,Brooke Valentine Featuring Lil Jon & Big Boi,39,0.523,0.6890000000000001,1,-6.364,1,0.297,0.0018899999999999998,0.0,0.38299999999999995,0.392,100.03
5240,32,Yes,U Already Know,112 Featuring Foxy Brown,52,0.677,0.525,7,-9.404,0,0.0483,0.22399999999999998,0.0,0.172,0.924,87.042
5241,99,No,The Talkin' Song Repair Blues,Alan Jackson,31,0.469,0.607,2,-12.6,1,0.257,0.325,0.0,0.295,0.59,202.03799999999998
5242,29,Yes,Live Like You Were Dying,Tim McGraw,61,0.41600000000000004,0.546,7,-7.728,1,0.0297,0.49200000000000005,0.0,0.0845,0.418,159.929
5243,1,Yes,Candy Shop,50 Cent Featuring Olivia,71,0.603,0.594,7,-7.922000000000001,1,0.46,0.0264,9.84e-05,0.379,0.748,129.774
5244,6,Yes,Breakaway,Kelly Clarkson,76,0.662,0.741,0,-5.406000000000001,1,0.0334,0.00165,0.0303,0.114,0.40399999999999997,131.0
5245,4,Yes,Lonely,Akon,74,0.764,0.36200000000000004,6,-13.237,0,0.317,0.248,3e-06,0.0974,0.35200000000000004,153.954
5246,52,No,How Could You,Mario,70,0.503,0.695,10,-7.777,0,0.743,0.496,0.0,0.0966,0.102,82.141
5247,69,No,All Because Of You,Marques Houston Featuring Young Rome,64,0.621,0.504,1,-8.001,1,0.0314,0.285,0.0,0.10300000000000001,0.161,119.92299999999999
5248,43,Yes,Blue Orchid,The White Stripes,57,0.48200000000000004,0.642,10,-8.535,0,0.325,0.0875,7.34e-06,0.31,0.6,151.32299999999998
5249,66,No,"Sitting, Waiting, Wishing",Jack Johnson,65,0.764,0.5589999999999999,0,-7.153,1,0.0265,0.247,3.05e-05,0.125,0.627,105.021
5250,97,No,An Honest Mistake,The Bravery,56,0.45399999999999996,0.882,2,-4.254,0,0.0294,3.76e-06,0.6629999999999999,0.107,0.613,140.054
5251,24,Yes,Errtime,Nelly Featuring Jung Tru & King Jacob,30,0.652,0.703,1,-4.979,1,0.275,0.00838,0.0,0.11800000000000001,0.483,143.02700000000002
5252,63,No,My Give A Damn's Busted,Jo Dee Messina,48,0.665,0.8740000000000001,2,-4.082,1,0.0308,0.14300000000000002,1.05e-05,0.251,0.7659999999999999,103.98
5253,89,No,La Camisa Negra,Juanes,65,0.764,0.737,6,-4.378,0,0.0308,0.0974,0.0,0.0537,0.973,97.01
5254,46,Yes,Almost,Bowling For Soup,52,0.499,0.877,5,-3.471,0,0.0594,0.24,0.0,0.18899999999999997,0.8079999999999999,93.586
5255,59,No,Songs About Me,Trace Adkins,62,0.6559999999999999,0.772,2,-6.688,1,0.0376,0.00235,1.07e-06,0.249,0.8220000000000001,117.038
5256,3,Yes,Disco Inferno,50 Cent,61,0.915,0.665,2,-4.89,0,0.26,0.273,5.93e-05,0.14,0.693,96.971
5257,1,Yes,Let Me Love You,Mario,78,0.6559999999999999,0.578,7,-8.97,0,0.0922,0.235,0.0,0.11800000000000001,0.556,94.514
5258,7,Yes,Rich Girl,Gwen Stefani Featuring Eve,73,0.597,0.643,5,-6.303,1,0.134,0.5,0.0,0.0435,0.823,167.963
5259,8,Yes,1 Thing,Amerie,71,0.336,0.746,1,-4.315,0,0.0685,0.136,0.0,0.737,0.21,151.756
5260,13,Yes,Goin' Crazy,Natalie,49,0.7879999999999999,0.64,7,-4.165,1,0.0428,0.10800000000000001,0.0,0.247,0.778,101.04
5261,47,Yes,Again,Faith Evans,77,0.664,0.738,9,-4.095,0,0.0338,0.188,5.7499999999999995e-05,0.135,0.203,119.973
5262,48,Yes,Anything But Mine,Kenny Chesney,8,0.648,0.6629999999999999,1,-7.138,1,0.038,0.19699999999999998,0.0,0.0839,0.624,89.98299999999999
5263,3,Yes,Obsession (No Es Amor),Frankie J Featuring Baby Bash,39,0.649,0.51,8,-8.329,1,0.0432,0.098,0.0,0.3,0.557,75.039
5264,51,No,That's What I Love About Sunday,Craig Morgan,67,0.6,0.56,8,-6.311,1,0.0325,0.479,0.0,0.111,0.41700000000000004,139.469
5265,75,No,MJB Da MVP,Mary J. Blige Featuring The Game & 50 Cent,31,0.7490000000000001,0.7390000000000001,1,-4.409,0,0.10400000000000001,0.14,0.0,0.129,0.452,100.007
5266,53,No,Gone,Montgomery Gentry,41,0.6920000000000001,0.7809999999999999,7,-5.846,1,0.0507,0.0338,3.68e-06,0.0818,0.38,92.04
5267,56,No,Homewrecker,Gretchen Wilson,55,0.575,0.815,1,-5.206,1,0.11699999999999999,0.255,0.0,0.0814,0.369,85.932
5268,19,Yes,Number One Spot,Ludacris,49,0.478,0.951,6,-4.159,1,0.409,0.0318,0.0,0.273,0.534,146.096
5269,20,Yes,Karma,Alicia Keys,66,0.687,0.484,2,-6.511,1,0.0325,0.6940000000000001,7.120000000000001e-05,0.0931,0.815,94.96600000000001
5270,8,Yes,Caught Up,Usher,65,0.8170000000000001,0.8059999999999999,6,-4.606,1,0.0623,0.027000000000000003,9e-06,0.11900000000000001,0.805,110.086
5271,14,Yes,Some Cut,Trillville Featuring Cutty,63,0.762,0.655,2,-5.317,1,0.0311,0.111,0.0196,0.204,0.634,129.965
5272,16,Yes,It's Like That,Mariah Carey,68,0.544,0.86,6,-5.2829999999999995,1,0.0487,0.0627,0.0,0.25,0.7959999999999999,87.988
5273,64,No,What's A Guy Gotta Do,Joe Nichols,40,0.637,0.963,5,-3.8080000000000003,1,0.077,0.662,3.12e-05,0.0746,0.92,170.22400000000002
5274,37,Yes,Look What You've Done,Jet,63,0.537,0.366,3,-14.555,0,0.35700000000000004,0.491,0.0,0.0969,0.273,135.394
5275,60,No,Still Tippin',Mike Jones Featuring Slim Thug & Paul Wall,55,0.645,0.46399999999999997,1,-9.82,1,0.451,0.138,0.0,0.6,0.23800000000000002,109.829
5276,4,Yes,How We Do,The Game Featuring 50 Cent,66,0.799,0.63,0,-9.279,1,0.0748,0.0159,0.0,0.45299999999999996,0.772,103.647
5277,21,Yes,Truth Is,Fantasia,65,0.58,0.877,1,-4.1930000000000005,0,0.0395,0.00122,0.0,0.322,0.614,129.968
5278,23,Yes,U Don't Know Me,T.I.,52,0.779,0.66,1,-4.854,1,0.17,0.0496,0.0,0.0825,0.526,83.914
5279,27,Yes,O,Omarion,83,0.53,0.433,6,-10.597999999999999,1,0.185,0.10800000000000001,0.0,0.135,0.27399999999999997,160.14
5280,39,Yes,Nothin' To Lose,Josh Gracin,50,0.61,0.871,7,-4.026,1,0.0368,0.41,0.0,0.473,0.898,121.02600000000001
5281,91,No,She's No You,Jesse McCartney,49,0.598,0.8909999999999999,4,-4.194,0,0.048,0.114,0.027999999999999997,0.28600000000000003,0.317,90.06299999999999
5282,39,Yes,When You Tell Me That You Love Me,American Idol Finalists Season 4,46,0.532,0.5529999999999999,4,-5.922999999999999,1,0.0301,0.293,0.0,0.3,0.10400000000000001,74.919
5283,65,No,If Heaven,Andy Griggs,46,0.77,0.591,0,-12.522,1,0.037000000000000005,0.616,0.00233,0.0774,0.794,123.75399999999999
5284,56,No,It's Getting Better All The Time,Brooks & Dunn,39,0.45899999999999996,0.39799999999999996,4,-7.992999999999999,1,0.0266,0.812,0.000149,0.085,0.153,134.716
5285,89,No,I'll Take That As A Yes (The Hot Tub Song),Phil Vassar,28,0.653,0.76,7,-3.7739999999999996,1,0.0284,0.0533,0.0,0.505,0.59,91.845
5286,65,No,E-Pro,Beck,52,0.622,0.948,9,-6.169,1,0.0978,0.00182,0.151,0.0827,0.665,95.785
5287,24,Yes,Ordinary People,John Legend,70,0.469,0.132,10,-14.001,1,0.0807,0.929,0.0,0.0873,0.36,67.01100000000001
5288,31,Yes,Sunday Morning,Maroon 5,74,0.584,0.716,0,-4.737,1,0.0342,0.00733,0.0,0.0879,0.525,90.005
5289,46,Yes,Signs,Snoop Dogg Featuring Charlie Wilson & Justin Timberlake,78,0.79,0.7340000000000001,0,-4.66,1,0.0524,0.0853,0.00409,0.11199999999999999,0.223,107.369
5290,87,No,Drugs Or Jesus,Tim McGraw,31,0.498,0.6729999999999999,0,-4.5889999999999995,1,0.0268,0.303,4.01e-05,0.0943,0.278,146.94299999999998
5291,89,No,Happy?,Mudvayne,81,0.725,0.43700000000000006,6,-9.602,1,0.0575,0.593,0.0,0.0842,0.759,83.985
5292,40,Yes,Okay,Nivea Featuring Lil Jon & YoungBloodZ,60,0.905,0.684,4,-5.18,0,0.0703,0.33,0.0,0.0554,0.542,120.025
5293,11,Yes,Mockingbird,Eminem,71,0.5920000000000001,0.6779999999999999,4,-4.4110000000000005,0,0.248,0.242,0.0,0.182,0.20800000000000002,83.976
5294,61,No,Honkytonk U,Toby Keith,36,0.633,0.745,9,-4.383,1,0.0273,0.0325,0.00016299999999999998,0.33899999999999997,0.539,113.0
5295,41,Yes,Under Pressure,The Used And My Chemical Romance,72,0.667,0.705,2,-7.657,1,0.0488,0.444,0.0,0.107,0.506,113.80799999999999
5296,12,Yes,Get Right,Jennifer Lopez,76,0.456,0.833,0,-4.242,1,0.0964,0.10800000000000001,1.7100000000000002e-05,0.0592,0.261,159.808
5297,97,No,Class Reunion (That Used To Be Us),Lonestar,23,0.589,0.872,7,-2.6260000000000003,1,0.028999999999999998,0.0151,2.99e-06,0.0577,0.524,116.986
5298,81,No,So Much More,Fat Joe,76,0.742,0.522,5,-4.111000000000001,1,0.152,0.136,0.0,0.0422,0.7509999999999999,180.03900000000002
5299,64,No,Hold You Down,Jennifer Lopez Featuring Fat Joe,64,0.525,0.6809999999999999,6,-4.158,0,0.0683,0.195,0.0,0.141,0.43700000000000006,151.875
5300,70,No,Jerk It Out,Caesars,51,0.58,0.981,8,-2.603,0,0.06,0.0171,1.07e-05,0.386,0.861,134.007
5301,5,Yes,She Will Be Loved,Maroon 5,71,0.695,0.684,0,-5.403,0,0.0288,0.0593,0.0,0.125,0.515,102.041
5302,10,Yes,I Don't Want To Be,Gavin DeGraw,57,0.24,0.9740000000000001,6,-3.9589999999999996,0,0.0977,0.000768,1.49e-05,0.188,0.389,159.071
5303,29,Yes,Bless The Broken Road,Rascal Flatts,67,0.599,0.433,0,-6.336,1,0.0265,0.693,8.99e-05,0.17800000000000002,0.384,135.94799999999998
5304,85,No,Hello Tomorrow,Squeak E. Clean Featuring Karen O,34,0.46,0.948,8,-5.375,0,0.17300000000000001,0.000454,2.48e-05,0.27699999999999997,0.494,154.908
